ocel_source_id;ocel_target_id;ocel_qualifier;ocel_time
tr27;Silo6;Truck determined for continuing pickup at silo;2024-05-22 17:25:18
Silo19;tr17;Aranged silo for truck;2024-05-22 17:28:56
tr40;Pcp345;Dropped truck from pickup plan;2024-05-22 17:32:17
tr25;Silo9;Truck determined for continuing pickup at silo;2024-05-22 17:33:27
tr35;Pcp344;Dropped truck from pickup plan;2024-05-22 17:33:44
tr17;Silo19;Truck determined for continuing pickup at silo;2024-05-22 17:39:22
Silo2;tr6;Aranged silo for truck;2024-05-22 17:39:26
tr15;Pcp280;Dropped truck from pickup plan;2024-05-22 17:40:14
tr8;Pcp435;Assigned truck for pickup plan;2024-05-22 17:42:58
Silo6;tr45;Aranged silo for truck;2024-05-22 17:46:59
tr14;Pcp95;Assigned truck for pickup plan;2024-05-22 17:49:21
tr45;Silo6;Truck determined for continuing pickup at silo;2024-05-22 17:53:05
tr23;Pcp174;Assigned truck for pickup plan;2024-05-22 17:54:28
tr24;Pcp174;Assigned truck for pickup plan;2024-05-22 17:55:30
tr6;Silo2;Truck determined for continuing pickup at silo;2024-05-22 17:57:44
tr43;Pcp170;Assigned truck for pickup plan;2024-05-22 17:59:00
tr28;Pcp380;Assigned truck for pickup plan;2024-05-22 17:59:41
tr44;Pcp9;Assigned truck for pickup plan;2024-05-22 18:00:19
Silo18;tr8;Aranged silo for truck;2024-05-22 18:07:07
Silo20;tr24;Aranged silo for truck;2024-05-22 18:07:10
Silo6;tr14;Aranged silo for truck;2024-05-22 18:08:22
tr9;Pcp478;Assigned truck for pickup plan;2024-05-22 18:09:17
Silo1;tr44;Aranged silo for truck;2024-05-22 18:09:50
tr14;Silo6;Truck determined for continuing pickup at silo;2024-05-22 18:10:48
Silo20;tr43;Aranged silo for truck;2024-05-22 18:13:23
tr24;Silo20;Truck determined for continuing pickup at silo;2024-05-22 18:14:34
tr8;Silo18;Truck determined for continuing pickup at silo;2024-05-22 18:15:03
tr46;Pcp498;Dropped truck from pickup plan;2024-05-22 18:15:33
tr17;Pcp4;Dropped truck from pickup plan;2024-05-22 18:20:04
Silo20;tr23;Aranged silo for truck;2024-05-22 18:20:41
tr43;Silo20;Truck determined for continuing pickup at silo;2024-05-22 18:22:36
Silo18;tr28;Aranged silo for truck;2024-05-22 18:23:07
tr44;Silo1;Truck determined for continuing pickup at silo;2024-05-22 18:25:00
Silo16;tr9;Aranged silo for truck;2024-05-22 18:25:41
tr23;Silo20;Truck determined for continuing pickup at silo;2024-05-22 18:28:33
tr28;Silo18;Truck determined for continuing pickup at silo;2024-05-22 18:30:17
tr26;Pcp403;Assigned truck for pickup plan;2024-05-22 18:31:00
tr8;Pcp435;Dropped truck from pickup plan;2024-05-22 18:39:15
tr19;Pcp479;Dropped truck from pickup plan;2024-05-22 18:40:08
tr9;Silo16;Truck determined for continuing pickup at silo;2024-05-22 18:41:05
tr24;Pcp174;Dropped truck from pickup plan;2024-05-22 18:45:53
tr23;Pcp174;Dropped truck from pickup plan;2024-05-22 18:47:55
tr5;Pcp285;Assigned truck for pickup plan;2024-05-22 18:48:44
tr25;Pcp20;Dropped truck from pickup plan;2024-05-22 18:48:58
tr39;Pcp271;Assigned truck for pickup plan;2024-05-22 18:50:12
Silo14;tr26;Aranged silo for truck;2024-05-22 18:54:23
Silo19;tr5;Aranged silo for truck;2024-05-22 19:04:29
tr26;Silo14;Truck determined for continuing pickup at silo;2024-05-22 19:07:50
tr43;Pcp170;Dropped truck from pickup plan;2024-05-22 19:13:03
tr28;Pcp380;Dropped truck from pickup plan;2024-05-22 19:13:21
Silo17;tr39;Aranged silo for truck;2024-05-22 19:19:09
tr9;Pcp478;Dropped truck from pickup plan;2024-05-22 19:19:29
tr5;Silo19;Truck determined for continuing pickup at silo;2024-05-22 19:21:43
tr39;Silo17;Truck determined for continuing pickup at silo;2024-05-22 19:32:41
tr5;Pcp285;Dropped truck from pickup plan;2024-05-22 19:50:02
tr16;Pcp436;Assigned truck for pickup plan;2024-05-22 19:52:25
Silo3;tr16;Aranged silo for truck;2024-05-22 20:12:57
tr16;Silo3;Truck determined for continuing pickup at silo;2024-05-22 20:17:59
tr26;Pcp403;Dropped truck from pickup plan;2024-05-22 20:29:53
tr44;Pcp9;Dropped truck from pickup plan;2024-05-22 20:38:06
tr48;Pcp380;Assigned truck for pickup plan;2024-05-22 21:01:22
tr41;Pcp348;Assigned truck for pickup plan;2024-05-22 21:08:38
tr16;Pcp436;Dropped truck from pickup plan;2024-05-22 21:23:00
Silo18;tr48;Aranged silo for truck;2024-05-22 21:24:34
Silo14;tr41;Aranged silo for truck;2024-05-22 21:29:30
tr41;Silo14;Truck determined for continuing pickup at silo;2024-05-22 21:39:31
tr48;Silo18;Truck determined for continuing pickup at silo;2024-05-22 21:41:29
tr47;Pcp341;Assigned truck for pickup plan;2024-05-22 21:42:37
Silo2;tr47;Aranged silo for truck;2024-05-22 21:55:56
tr48;Pcp380;Dropped truck from pickup plan;2024-05-22 21:56:55
tr47;Silo2;Truck determined for continuing pickup at silo;2024-05-22 21:57:58
tr34;Pcp77;Assigned truck for pickup plan;2024-05-22 22:12:22
Silo12;tr34;Aranged silo for truck;2024-05-22 22:24:01
tr34;Silo12;Truck determined for continuing pickup at silo;2024-05-22 22:32:14
tr2;Pcp186;Assigned truck for pickup plan;2024-05-22 23:10:28
Silo10;tr2;Aranged silo for truck;2024-05-22 23:27:58
tr2;Silo10;Truck determined for continuing pickup at silo;2024-05-22 23:35:41
tr13;Pcp303;Assigned truck for pickup plan;2024-05-22 23:38:23
tr41;Pcp348;Dropped truck from pickup plan;2024-05-22 23:51:17
tr2;Pcp186;Dropped truck from pickup plan;2024-05-23 00:04:55
Silo12;tr13;Aranged silo for truck;2024-05-23 00:09:20
tr50;Pcp391;Assigned truck for pickup plan;2024-05-23 00:10:21
tr13;Silo12;Truck determined for continuing pickup at silo;2024-05-23 00:14:06
Silo20;tr50;Aranged silo for truck;2024-05-23 00:29:14
tr34;Pcp77;Dropped truck from pickup plan;2024-05-23 00:35:57
tr50;Silo20;Truck determined for continuing pickup at silo;2024-05-23 00:38:29
tr13;Pcp303;Dropped truck from pickup plan;2024-05-23 00:40:22
tr36;Pcp320;Assigned truck for pickup plan;2024-05-23 00:44:21
tr50;Pcp391;Dropped truck from pickup plan;2024-05-23 00:55:03
Silo12;tr36;Aranged silo for truck;2024-05-23 01:03:22
tr36;Silo12;Truck determined for continuing pickup at silo;2024-05-23 01:11:00
tr36;Pcp320;Dropped truck from pickup plan;2024-05-23 01:49:43
tr12;Pcp297;Assigned truck for pickup plan;2024-05-23 02:15:03
Silo2;tr12;Aranged silo for truck;2024-05-23 02:25:24
tr22;Pcp374;Assigned truck for pickup plan;2024-05-23 02:26:29
tr12;Silo2;Truck determined for continuing pickup at silo;2024-05-23 02:30:12
Silo12;tr22;Aranged silo for truck;2024-05-23 02:57:40
tr22;Silo12;Truck determined for continuing pickup at silo;2024-05-23 03:04:05
tr3;Pcp142;Assigned truck for pickup plan;2024-05-23 03:31:04
tr22;Pcp374;Dropped truck from pickup plan;2024-05-23 03:36:00
Pcp349;Cr4;Lodged pickup plan for cargo;2024-05-23 03:38:47
Silo2;tr3;Aranged silo for truck;2024-05-23 03:42:00
tr3;Silo2;Truck determined for continuing pickup at silo;2024-05-23 03:49:08
Pcp329;Cr17;Lodged pickup plan for cargo;2024-05-23 04:03:33
Pcp195;Cr8;Lodged pickup plan for cargo;2024-05-23 06:04:35
Pcp442;Cr17;Lodged pickup plan for cargo;2024-05-23 16:20:32
Pcp59;Cr15;Lodged pickup plan for cargo;2024-05-23 16:46:14
Pcp139;Cr4;Lodged pickup plan for cargo;2024-05-23 19:54:36
Pcp319;Cr17;Lodged pickup plan for cargo;2024-05-24 00:21:44
Pcp424;Cr4;Lodged pickup plan for cargo;2024-05-24 08:03:42
Pcp488;Cr17;Lodged pickup plan for cargo;2024-05-24 10:46:38
Pcp439;Cr15;Lodged pickup plan for cargo;2024-05-24 10:59:23
tr30;Pcp22;Assigned truck for pickup plan;2024-05-24 14:26:42
tr21;Pcp224;Assigned truck for pickup plan;2024-05-24 14:45:25
Silo1;tr30;Aranged silo for truck;2024-05-24 14:46:14
tr30;Silo1;Truck determined for continuing pickup at silo;2024-05-24 14:48:25
Silo4;tr21;Aranged silo for truck;2024-05-24 14:57:26
tr21;Silo4;Truck determined for continuing pickup at silo;2024-05-24 15:01:54
tr10;Pcp193;Assigned truck for pickup plan;2024-05-24 15:07:04
tr29;Pcp391;Assigned truck for pickup plan;2024-05-24 15:14:13
tr20;Pcp36;Assigned truck for pickup plan;2024-05-24 15:20:34
Silo20;tr29;Aranged silo for truck;2024-05-24 15:26:24
tr7;Pcp179;Assigned truck for pickup plan;2024-05-24 15:30:58
tr29;Silo20;Truck determined for continuing pickup at silo;2024-05-24 15:34:54
Silo20;tr10;Aranged silo for truck;2024-05-24 15:35:38
tr33;Pcp103;Assigned truck for pickup plan;2024-05-24 15:39:40
Silo18;tr20;Aranged silo for truck;2024-05-24 15:41:41
tr21;Pcp224;Dropped truck from pickup plan;2024-05-24 15:43:10
tr10;Silo20;Truck determined for continuing pickup at silo;2024-05-24 15:45:09
Silo16;tr7;Aranged silo for truck;2024-05-24 15:52:40
Silo9;tr33;Aranged silo for truck;2024-05-24 15:54:01
tr20;Silo18;Truck determined for continuing pickup at silo;2024-05-24 15:56:41
tr30;Pcp22;Dropped truck from pickup plan;2024-05-24 15:59:59
tr33;Silo9;Truck determined for continuing pickup at silo;2024-05-24 16:01:23
tr7;Silo16;Truck determined for continuing pickup at silo;2024-05-24 16:03:19
tr32;Pcp295;Assigned truck for pickup plan;2024-05-24 16:05:07
tr42;Pcp36;Assigned truck for pickup plan;2024-05-24 16:10:04
tr7;Pcp179;Dropped truck from pickup plan;2024-05-24 16:25:09
tr49;Pcp7;Assigned truck for pickup plan;2024-05-24 16:25:54
tr38;Pcp250;Assigned truck for pickup plan;2024-05-24 16:37:10
Silo18;tr42;Aranged silo for truck;2024-05-24 16:37:12
tr31;Pcp4;Assigned truck for pickup plan;2024-05-24 16:38:57
Silo18;tr49;Aranged silo for truck;2024-05-24 16:39:06
tr11;Pcp456;Assigned truck for pickup plan;2024-05-24 16:41:57
tr49;Silo18;Truck determined for continuing pickup at silo;2024-05-24 16:42:49
Silo16;tr32;Aranged silo for truck;2024-05-24 16:43:59
tr20;Pcp36;Dropped truck from pickup plan;2024-05-24 16:49:15
tr42;Silo18;Truck determined for continuing pickup at silo;2024-05-24 16:49:44
tr32;Silo16;Truck determined for continuing pickup at silo;2024-05-24 16:52:39
tr4;Pcp361;Assigned truck for pickup plan;2024-05-24 16:54:18
tr49;Pcp7;Dropped truck from pickup plan;2024-05-24 17:00:00
tr33;Pcp103;Dropped truck from pickup plan;2024-05-24 17:02:19
Silo6;tr38;Aranged silo for truck;2024-05-24 17:07:15
tr18;Pcp182;Assigned truck for pickup plan;2024-05-24 17:08:30
Silo19;tr4;Aranged silo for truck;2024-05-24 17:09:46
tr32;Pcp295;Dropped truck from pickup plan;2024-05-24 17:09:56
Silo19;tr31;Aranged silo for truck;2024-05-24 17:11:27
Silo19;tr11;Aranged silo for truck;2024-05-24 17:13:03
tr38;Silo6;Truck determined for continuing pickup at silo;2024-05-24 17:15:20
tr4;Silo19;Truck determined for continuing pickup at silo;2024-05-24 17:16:01
tr11;Silo19;Truck determined for continuing pickup at silo;2024-05-24 17:18:07
tr1;Pcp185;Assigned truck for pickup plan;2024-05-24 17:19:41
tr31;Silo19;Truck determined for continuing pickup at silo;2024-05-24 17:22:37
tr42;Pcp36;Dropped truck from pickup plan;2024-05-24 17:25:37
Silo6;tr18;Aranged silo for truck;2024-05-24 17:29:21
tr10;Pcp193;Dropped truck from pickup plan;2024-05-24 17:33:47
tr18;Silo6;Truck determined for continuing pickup at silo;2024-05-24 17:34:09
Silo2;tr1;Aranged silo for truck;2024-05-24 17:35:53
tr29;Pcp391;Dropped truck from pickup plan;2024-05-24 17:40:00
tr38;Pcp250;Dropped truck from pickup plan;2024-05-24 17:43:34
tr1;Silo2;Truck determined for continuing pickup at silo;2024-05-24 17:48:37
tr18;Pcp182;Dropped truck from pickup plan;2024-05-24 18:18:57
Pcp218;Cr4;Lodged pickup plan for cargo;2024-05-24 18:38:09
tr1;Pcp185;Dropped truck from pickup plan;2024-05-24 19:54:21
tr44;Pcp329;Assigned truck for pickup plan;2024-05-25 04:06:44
Silo6;tr44;Aranged silo for truck;2024-05-25 04:25:19
tr44;Silo6;Truck determined for continuing pickup at silo;2024-05-25 04:34:17
tr44;Pcp329;Dropped truck from pickup plan;2024-05-25 05:12:11
tr40;Pcp195;Assigned truck for pickup plan;2024-05-25 06:10:11
Silo17;tr40;Aranged silo for truck;2024-05-25 06:26:30
tr40;Silo17;Truck determined for continuing pickup at silo;2024-05-25 06:29:12
tr40;Pcp195;Dropped truck from pickup plan;2024-05-25 06:58:25
Pcp10;Cr19;Lodged pickup plan for cargo;2024-05-25 08:04:33
tr47;Pcp319;Assigned truck for pickup plan;2024-05-26 00:27:15
Silo6;tr47;Aranged silo for truck;2024-05-26 00:45:29
tr47;Silo6;Truck determined for continuing pickup at silo;2024-05-26 00:49:39
tr47;Pcp319;Dropped truck from pickup plan;2024-05-26 01:22:08
Pcp267;Cr19;Lodged pickup plan for cargo;2024-05-26 02:28:16
tr27;Pcp424;Assigned truck for pickup plan;2024-05-26 08:07:05
tr2;Pcp349;Assigned truck for pickup plan;2024-05-26 08:10:34
tr35;Pcp139;Assigned truck for pickup plan;2024-05-26 08:11:02
Silo2;tr2;Aranged silo for truck;2024-05-26 08:29:39
tr2;Silo2;Truck determined for continuing pickup at silo;2024-05-26 08:33:52
Silo2;tr35;Aranged silo for truck;2024-05-26 08:37:42
Silo2;tr27;Aranged silo for truck;2024-05-26 08:46:15
tr35;Silo2;Truck determined for continuing pickup at silo;2024-05-26 08:55:05
tr2;Pcp349;Dropped truck from pickup plan;2024-05-26 08:57:48
tr27;Silo2;Truck determined for continuing pickup at silo;2024-05-26 09:04:49
tr35;Pcp139;Dropped truck from pickup plan;2024-05-26 09:14:48
tr19;Pcp442;Assigned truck for pickup plan;2024-05-26 10:48:37
tr36;Pcp488;Assigned truck for pickup plan;2024-05-26 10:54:14
tr8;Pcp59;Assigned truck for pickup plan;2024-05-26 11:02:25
tr37;Pcp439;Assigned truck for pickup plan;2024-05-26 11:04:30
Silo6;tr36;Aranged silo for truck;2024-05-26 11:12:42
tr36;Silo6;Truck determined for continuing pickup at silo;2024-05-26 11:14:50
Silo6;tr19;Aranged silo for truck;2024-05-26 11:17:43
Silo16;tr8;Aranged silo for truck;2024-05-26 11:19:38
tr19;Silo6;Truck determined for continuing pickup at silo;2024-05-26 11:23:17
Silo16;tr37;Aranged silo for truck;2024-05-26 11:24:20
tr8;Silo16;Truck determined for continuing pickup at silo;2024-05-26 11:28:05
tr37;Silo16;Truck determined for continuing pickup at silo;2024-05-26 11:30:14
tr27;Pcp424;Dropped truck from pickup plan;2024-05-26 11:31:54
tr36;Pcp488;Dropped truck from pickup plan;2024-05-26 12:05:36
tr19;Pcp442;Dropped truck from pickup plan;2024-05-26 12:46:55
tr8;Pcp59;Dropped truck from pickup plan;2024-05-26 12:51:16
tr37;Pcp439;Dropped truck from pickup plan;2024-05-26 13:21:00
tr41;Pcp218;Assigned truck for pickup plan;2024-05-26 18:42:16
Silo2;tr41;Aranged silo for truck;2024-05-26 19:09:33
tr41;Silo2;Truck determined for continuing pickup at silo;2024-05-26 19:14:37
tr41;Pcp218;Dropped truck from pickup plan;2024-05-26 20:00:41
Pcp417;Cr19;Lodged pickup plan for cargo;2024-05-27 00:17:15
tr5;Pcp10;Assigned truck for pickup plan;2024-05-27 08:08:11
Silo19;tr5;Aranged silo for truck;2024-05-27 08:36:19
tr5;Silo19;Truck determined for continuing pickup at silo;2024-05-27 08:41:34
tr5;Pcp10;Dropped truck from pickup plan;2024-05-27 09:03:21
tr9;Pcp267;Assigned truck for pickup plan;2024-05-28 02:32:02
Silo19;tr9;Aranged silo for truck;2024-05-28 02:48:36
tr9;Silo19;Truck determined for continuing pickup at silo;2024-05-28 02:56:27
tr9;Pcp267;Dropped truck from pickup plan;2024-05-28 03:35:07
tr8;Pcp417;Assigned truck for pickup plan;2024-05-29 00:19:59
Silo19;tr8;Aranged silo for truck;2024-05-29 00:39:11
tr8;Silo19;Truck determined for continuing pickup at silo;2024-05-29 00:41:45
Pcp235;Cr19;Lodged pickup plan for cargo;2024-05-29 08:05:51
tr8;Pcp235;Assigned truck for pickup plan;2024-05-31 08:11:25
Silo19;tr8;Aranged silo for truck;2024-05-31 08:22:24
tr8;Silo19;Truck determined for continuing pickup at silo;2024-05-31 08:24:41
tr8;Pcp235;Dropped truck from pickup plan;2024-05-31 08:51:12
